Wavelength (nm),Absorbance
379.2211055276382,0.020334029061632945
380.1758793969849,0.03913787195644343
381.13065326633165,0.03396050187553755
382.0854271356784,0.0596770940225886
383.0402010050251,0.01729815603188498
383.9949748743719,0.08778509585952449
384.9497487437186,0.00045831233602850775
385.9045226130653,0.14839725184677943
386.8592964824121,0.04247736075327038
387.8140703517588,0.0
388.7688442211055,0.0
389.7236180904523,0.03230930395279434
390.678391959799,0.0
391.6331658291457,0.04229585065069479
392.5879396984925,0.02956969089739874
393.5427135678392,0.0016424052221905945
394.4974874371859,0.0
395.4522613065327,0.0
396.4070351758794,0.0
397.3618090452261,0.046152007098543495
398.3165829145729,
399.2713567839196,0.0
400.2261306532663,0.010981173854249727
401.1809045226131,0.02131865375972142
402.1356783919598,0.0
403.0904522613065,0.00928345023084729
404.0452261306533,0.004316208518226142
405.0,0.0
