Wavelength (nm),Absorbance
275.5257731958763,1.176763615990779
276.45360824742266,1.197100772672944
277.3814432989691,
278.30927835051546,1.1332092772197366
279.2371134020619,1.1377640661598145
280.16494845360825,0.983288563269078
281.09278350515467,0.9988121042744079
282.02061855670104,0.9430483737106123
282.9484536082474,1.018779575530741
283.87628865979383,1.055494497927123
284.8041237113402,1.0821577014468828
285.7319587628866,0.9981559931775729
286.659793814433,1.0632240598472913
287.58762886597935,0.9000112110480059
288.5154639175258,0.8709107753385766
289.4432989690722,0.9401759894670066
290.37113402061857,0.9488189001016164
291.29896907216494,0.9144202902256174
292.22680412371136,0.7988968751212262
293.1546391752577,0.8838073123451127
294.08247422680415,0.8088280405023919
295.0103092783505,0.8931374634298107
295.9381443298969,0.8634262291889124
296.8659793814433,0.7834157639461687
297.7938144329897,0.7899352858432676
298.7216494845361,0.7478293920289188
299.64948453608247,0.7827988152363783
300.57731958762884,0.8188531613982669
301.50515463917526,0.7070325721487661
302.4329896907217,
303.36082474226805,0.700579600443568
304.2886597938144,0.6730687703042171
305.21649484536084,0.6931774716636787
306.1443298969072,0.6328066424530769
307.07216494845363,0.6431718668142521
308.0,0.597510264822335
308.92783505154637,0.7424686501469568
309.8556701030928,0.6331120314869372
310.78350515463916,0.5837728034916538
311.7113402061856,0.617163453016555
312.63917525773195,0.5888460302002478
313.5670103092784,0.571698286733835
314.49484536082474,0.6020161929299381
315.42268041237116,0.598008485292089
316.35051546391753,0.5226822144367632
317.2783505154639,0.5097220410447222
318.2061855670103,0.5142783641413081
319.1340206185567,0.40264466469730087
320.0618556701031,
320.9896907216495,0.5659930208867824
321.91752577319585,0.570052516723929
322.8453608247423,0.46561173610376166
323.7731958762887,0.4972342550891455
324.70103092783506,0.4743750793873855
325.62886597938143,0.603207148705525
326.55670103092785,0.4957193303036655
327.4845360824742,0.4238333933870565
328.41237113402065,0.37293830054821075
329.340206185567,0.33086457993607615
330.2680412371134,0.4118074471590669
331.1958762886598,0.35423233616702254
332.12371134020617,0.31131567281173655
333.0515463917526,0.34043790155943243
333.97938144329896,0.3089860106315195
334.9072164948454,
335.83505154639175,0.3876213821544605
336.7628865979382,0.3333278543207304
337.69072164948454,0.3978851636485491
338.6185567010309,0.3179004858828751
339.54639175257734,0.26110431735141304
340.4742268041237,0.37046449448568003
341.4020618556701,0.3114089114615855
342.3298969072165,0.22278452947199018
343.25773195876286,0.25535531636083275
344.1855670103093,0.21137295259189717
345.1134020618557,0.1763662754821772
346.0412371134021,0.28225308869267196
346.96907216494844,0.32195334187803165
347.8969072164948,0.14720744564231797
348.82474226804123,0.2360670073397862
349.75257731958766,0.16631252506658833
350.680412371134,0.1655713261361191
351.6082474226804,
352.5360824742268,0.12941491686765105
353.46391752577324,0.16666775879893828
354.3917525773196,0.11452468114155137
355.319587628866,
356.24742268041234,0.1378677476892216
357.17525773195877,0.12092497926555497
358.1030927835052,0.08022170621350641
359.03092783505156,
359.9587628865979,0.14954882514613532
360.88659793814435,0.13028437661866438
361.8144329896907,0.050069592691283346
362.74226804123714,0.09787354795987302
363.6701030927835,0.12468680418269329
364.5979381443299,0.0
365.5257731958763,0.10345555616872071
366.4536082474227,0.03811194800454136
367.3814432989691,0.09497171564216601
368.30927835051546,0.023716655224711315
369.2371134020618,0.0
370.16494845360825,0.0
371.09278350515467,0.0519844420175389
372.02061855670104,0.058910202939560494
372.9484536082474,0.0
373.87628865979383,
374.80412371134025,0.0
375.7319587628866,0.030040003046543744
376.659793814433,
377.58762886597935,0.0
378.5154639175258,0.028221821539644355
379.4432989690722,0.0
380.37113402061857,0.0024405338270233196
381.29896907216494,0.07011147937064197
382.2268041237113,0.0
383.1546391752577,0.05824141114042774
384.08247422680415,0.0
385.0103092783505,0.040095421308722484
385.9381443298969,0.08442336547933657
386.8659793814433,0.0
387.79381443298973,0.0
388.7216494845361,0.03800005751097916
389.64948453608247,0.0
390.57731958762884,0.025995002725711785
391.50515463917526,0.0
392.4329896907217,0.010344465648594307
393.36082474226805,0.0
394.2886597938144,0.06322677686799495
395.21649484536084,0.01705057287699514
396.1443298969072,0.020749563043481013
397.07216494845363,0.0
398.0,0.0
